Actuated Double Pendulum 2020-06-19 11:32:41 Coord: Cartesian. Integration: Monolithic. Time-step = 5e-05
t, kappa, pos_1, pos_2, pos_3, pos_4, pos_5, pos_6, pos_7, vel_1, vel_2, vel_3, vel_4, vel_5, vel_6, vel_7, acc_1, acc_2, acc_3, acc_4, acc_5, acc_6, acc_7, p_1, p_2, pd_1, pd_2, lambda_1, lambda_2, lambda_3, lambda_4, lambda_5, F, violC
0.53,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5654958e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.54,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5652015e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.55,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5649073e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.56,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.564613e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.57,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5643188e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.58,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5640245e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.59,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5637303e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.6,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5634361e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.61,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5631418e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.62,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5628476e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.63,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5625533e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.64,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5622591e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.65,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5619648e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.66,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5616706e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.67,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5613764e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.68,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5610821e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.69,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5607879e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.7,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5604936e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.71,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5601994e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.72,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5599051e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.73,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5596109e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.74,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5593166e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.75,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5590224e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.76,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5587282e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.77,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5584339e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.78,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5581397e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.79,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5578454e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.8,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5575512e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.81,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5572569e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.82,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5569627e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.83,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5566685e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.84,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5563742e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.85,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.55608e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.86,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5557857e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.87,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5554915e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.88,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5551972e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.89,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.554903e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.9,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5546087e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.91,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5543145e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.92,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5540203e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.93,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.553726e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.94,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5534318e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.95,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5531375e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.96,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5528433e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.97,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.552549e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.98,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5522548e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
0.99,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5519606e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
1,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5516663e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
1.01,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5513721e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
1.02,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5510778e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
1.03,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5507836e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
1.04,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5504893e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
1.05,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5501951e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
1.06,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5499009e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
1.07,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5496066e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
1.08,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5493124e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
1.09,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5490181e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
1.1,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5487239e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
1.11,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5484296e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
1.12,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5481354e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
1.13,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5478411e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
1.14,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5475469e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
1.15,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5472527e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
1.16,0.45434559,0.4330127,0.25,0.8660254,0.5,0.8660254,-5.5469584e-17,0.5,-1.7897859e-20,4.9875809e-20,-3.1713369e-20,1.0211362e-19,0,1.0332064e-19,4.0427781e-20,-4.6452834e-16,1.2944971e-15,-8.2310174e-16,2.6502987e-15,-0,2.6816261e-15,1.0492791e-15,3170846.2,4529153.8,0,0,-8829,-7.8026253e-13,-3433.5,981,-8829,8829,0
